Year,Term,YearTerm,Subject,Number,Course Title,Sched Type,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Primary Instructor
2021,Spring,2021-sp,RHET,233,Adv Rhetoric & Composition,ONL,11,5,2,1,2,0,0,0,1,0,0,0,1,0,"Beilstein, Paul E"
2021,Spring,2021-sp,RST,100,RST in Modern Society,ONL,51,45,39,21,14,13,8,5,9,6,1,1,25,0,"Shinew, Kimberly J"
2021,Spring,2021-sp,RST,101,Orientation to RST,ONL,10,5,6,4,2,2,3,3,2,3,0,1,2,0,"Shinew, Kimberly J"
2021,Spring,2021-sp,RST,120,"Park, Recreation & Environment",ONL,25,28,6,9,13,3,3,3,0,0,0,2,2,0,"Wachter, Cynthia J"
2021,Spring,2021-sp,RST,130,Foundations of Sport Mgt,LCD,0,8,1,2,6,1,1,0,0,0,0,0,5,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,130,Foundations of Sport Mgt,ONL,0,15,4,6,2,3,0,2,1,1,1,0,8,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,199,E-Sport Foundations,ONL,0,26,4,2,0,2,1,2,1,0,0,0,4,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,200,Leadership in RST,ONL,0,34,0,0,10,0,0,4,0,0,0,0,0,0,"Hardin, Donald R"
2021,Spring,2021-sp,RST,200,Leadership in RST,ONL,0,19,0,0,6,0,0,3,0,0,2,1,4,0,"Hardin, Donald R"
2021,Spring,2021-sp,RST,205,SPORT AND THE BIG TEN,ONL,0,34,6,2,4,1,1,0,1,0,1,0,4,0,"Raycraft, Michael"
2021,Spring,2021-sp,RST,210,Management in RST,ONL,3,9,14,7,12,4,5,6,2,1,3,0,2,0,"Chung, Wonock"
2021,Spring,2021-sp,RST,216,Technology in RST,ONL,6,8,12,4,3,1,0,1,0,0,0,0,0,0,"Santos, Carla A"
2021,Spring,2021-sp,RST,216,Technology in RST,ONL,2,17,17,3,1,3,4,1,0,0,1,0,1,0,"Santos, Carla A"
2021,Spring,2021-sp,RST,230,Diversity in RST,ONL,161,86,70,47,33,25,19,7,18,3,7,5,13,0,"Milazzo, Liselle A"
2021,Spring,2021-sp,RST,240,Finance in RST,ONL,17,15,19,10,13,8,3,6,6,2,2,5,1,0,"Choi, Wonjun"
2021,Spring,2021-sp,RST,242,Nature and American Culture,ONL,0,423,0,0,33,0,0,15,0,0,5,0,6,0,"Farr, Jeffrey R"
2021,Spring,2021-sp,RST,242,Nature and American Culture,ONL,0,240,0,0,59,0,0,24,0,0,20,0,31,0,"Farr, Jeffrey R"
2021,Spring,2021-sp,RST,255,Ethical Issues in RST,ONL,0,14,0,0,11,0,0,9,0,0,1,0,1,0,"Hardin, Donald R"
2021,Spring,2021-sp,RST,255,Ethical Issues in RST,ONL,0,20,0,0,8,0,0,6,0,0,1,0,8,0,"Hardin, Donald R"
2021,Spring,2021-sp,RST,260,Disability in RST,ONL,14,7,7,6,3,4,4,4,1,0,3,4,5,0,"Wachter, Cynthia J"
2021,Spring,2021-sp,RST,301,Sport Brand Management,ONL,1,7,3,6,7,2,1,0,0,0,2,0,0,0,"Woolf, Julian R"
2021,Spring,2021-sp,RST,316,Human Development and RST,ONL,12,23,10,3,4,6,1,2,2,0,1,0,2,0,"Wachter, Cynthia J"
2021,Spring,2021-sp,RST,325,Marketing in RST,ONL,20,16,12,6,1,0,3,0,1,0,1,0,2,0,"Zou, Suiwen"
2021,Spring,2021-sp,RST,340,Facility Management in RST,ONL,24,6,6,1,1,1,0,0,0,0,0,0,0,0,"Deterding, Robyn M"
2021,Spring,2021-sp,RST,350,Tourism and Culture,ONL,18,5,1,1,0,0,0,1,0,0,0,0,0,0,"Soulard, Joelle M"
2021,Spring,2021-sp,RST,354,Legal Aspects of Sport,ONL,1,14,15,3,9,0,1,2,0,0,0,1,0,0,"Emkes, Kyle J"
2021,Spring,2021-sp,RST,360,Communication in RST,ONL,0,39,0,0,6,0,0,6,0,0,2,0,0,0,"Brooks, Caitlin M"
2021,Spring,2021-sp,RST,370,Research Methods & Analysis,ONL,5,16,1,12,4,0,3,1,0,1,0,0,0,0,"Fratila, Iulia"
2021,Spring,2021-sp,RST,410,Strategic Thinking in RST,ONL,0,12,8,9,7,4,1,3,0,0,0,1,0,0,"Sato, Mikihiro"
2021,Spring,2021-sp,RST,429,Contemporary Issues in RST,ONL,0,13,7,2,14,1,3,1,1,1,1,0,0,0,"Stewart, William P"
2021,Spring,2021-sp,RST,465,Event Implementation in RST,ONL,13,6,6,0,4,3,1,1,1,0,0,0,0,0,"Deterding, Robyn M"
2021,Spring,2021-sp,RST,480,Orientation to Internship,ONL,0,47,6,1,10,2,1,3,0,0,0,0,1,0,"Daniels, Terri A"
2021,Spring,2021-sp,RST,515,Marketing in RST,ONL,11,8,5,1,3,0,0,0,0,1,0,0,1,0,"Morris, Lynn B"
2021,Spring,2021-sp,RST,519,Strategic Management in RST,ONL,10,6,1,1,1,0,3,0,1,0,1,0,1,0,"Rich, Samantha Anne R"
2021,Spring,2021-sp,RUSS,122,Russia and Black America,OLC,1,14,5,1,3,2,0,0,0,0,0,0,0,0,"Fedjanina, Marija"
2021,Spring,2021-sp,SBC,504,Managing Projects & Teams,ONL,29,20,7,7,2,3,0,0,0,0,0,0,1,0,"Taghaboni-Dutta, Fataneh"
2021,Spring,2021-sp,SBC,506,Measurement and Evaluation,ONL,41,10,3,4,6,4,2,1,0,0,0,1,0,0,"McIlrath, Mary J"
2021,Spring,2021-sp,SCAN,225,Vikings to Volvos: Scandinavia,ONL,2,10,11,1,2,1,0,0,0,0,0,0,1,0,"Malekin, Bjorn"
2021,Spring,2021-sp,SE,101,Engineering Graphics & Design,OLC,1,26,16,9,11,5,1,2,1,1,0,1,5,0,"Goldstein, Molly H"
2021,Spring,2021-sp,SE,101,Engineering Graphics & Design,OLC,1,18,18,10,16,1,2,4,2,3,0,0,2,0,"Goldstein, Molly H"
2021,Spring,2021-sp,SE,261,Business Side of Engineering,OLC,0,22,8,8,23,1,1,5,0,0,1,0,1,0,"Nagi, Rakesh"
2021,Spring,2021-sp,SE,311,Engineering Design Analysis,OLC,16,9,18,0,30,3,0,6,0,0,0,0,0,0,"Reis, Henrique M"
2021,Spring,2021-sp,SE,312,Instrumentation and Test Lab,OLC,0,27,0,0,20,13,9,4,0,0,0,5,4,0,"Reis, Henrique M"
2021,Spring,2021-sp,SE,400,Engineering Law,ONL,0,17,9,10,9,2,1,0,1,0,0,0,0,0,"Barich, Joseph M"
2021,Spring,2021-sp,SE,411,Reliability Engineering,OLC,4,11,5,1,1,1,0,0,0,0,0,0,0,0,"Krishnan, Girish"
2021,Spring,2021-sp,SE,413,Engrg Design Optimization,ONL,2,21,7,3,2,0,0,1,0,0,0,0,0,0,"Allison, James"
2021,Spring,2021-sp,SE,422,Robot Dynamics and Control,LEC,2,20,2,3,2,1,0,0,0,0,0,0,1,0,"Almeida de Souz, Joao Lui"
2021,Spring,2021-sp,SE,423,Mechatronics,OLC,4,28,2,2,1,1,0,0,0,0,2,0,0,0,"Block, Daniel J"
2021,Spring,2021-sp,SE,424,State Space Design for Control,ONL,8,18,14,13,11,9,2,7,3,0,0,0,1,0,"Beck, Carolyn L"
2021,Spring,2021-sp,SE,494,Senior Engineering Project I,ONL,3,29,12,4,2,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2021,Spring,2021-sp,SE,494,Senior Engineering Project I,ONL,6,25,8,4,2,0,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2021,Spring,2021-sp,SE,495,Senior Engineering Project II,SEM,14,58,15,4,3,1,0,0,0,0,0,0,0,0,"Wildblood, Harry S"
2021,Spring,2021-sp,SHS,120,"Child, Comm, & Lang Ability",ONL,0,184,0,0,55,0,0,20,0,0,5,0,15,0,"Wachtel, Jayne M"
2021,Spring,2021-sp,SHS,121,American Sign Language I,ONL,9,4,3,3,1,0,1,1,0,0,0,0,2,0,"Colon, Carlos"
2021,Spring,2021-sp,SHS,121,American Sign Language I,ONL,3,4,3,2,7,0,0,0,0,1,0,0,1,0,"Colon, Carlos"
2021,Spring,2021-sp,SHS,121,American Sign Language I,ONL,4,6,5,2,3,0,0,1,0,0,0,0,0,0,"Colon, Carlos"
2021,Spring,2021-sp,SHS,121,American Sign Language I,ONL,9,3,0,2,3,1,2,0,1,0,0,0,0,0,"Colon, Carlos"
2021,Spring,2021-sp,SHS,170,Intro Hum Comm Sys & Disorders,ONL,14,9,4,6,0,5,0,1,0,0,1,0,0,0,"Monson, Brian"
2021,Spring,2021-sp,SHS,170,Intro Hum Comm Sys & Disorders,ONL,9,19,18,3,2,3,0,0,0,1,0,0,1,0,"Monson, Brian"
2021,Spring,2021-sp,SHS,200,General Phonetics,ONL,7,3,4,5,0,2,0,0,2,0,0,0,0,0,"Krok, Windi"
2021,Spring,2021-sp,SHS,200,General Phonetics,ONL,20,5,6,1,2,3,1,0,1,0,0,0,0,0,"Krok, Windi"
2021,Spring,2021-sp,SHS,200,General Phonetics,ONL,9,5,9,4,1,2,0,0,0,0,0,0,0,0,"Krok, Windi"
2021,Spring,2021-sp,SHS,221,American Sign Language II,ONL,10,1,2,2,2,3,0,2,1,0,0,0,1,0,"Colon, Carlos"
2021,Spring,2021-sp,SHS,222,Lang&Culture Deaf Communities,ONL,176,199,35,14,9,5,2,4,1,0,0,0,1,0,"Davies Brenier, Laura"
2021,Spring,2021-sp,SHS,240,Intro Sound & Hearing Science,ONL,6,52,12,3,5,1,0,1,0,0,0,0,0,0,"Monson, Brian"
2021,Spring,2021-sp,SHS,271,Communication and Aging,ONL,14,11,19,5,5,1,0,0,0,2,0,1,0,0,"Pucilowski, Anna G"
2021,Spring,2021-sp,SHS,271,Communication and Aging,ONL,19,15,16,4,4,0,0,0,0,1,0,1,0,0,"Pucilowski, Anna G"
2021,Spring,2021-sp,SHS,301,General Speech Science,ONL,27,29,27,13,3,1,2,0,0,1,0,0,0,0,"Bottalico, Pasquale"
2021,Spring,2021-sp,SHS,321,American Sign Language III,ONL,9,5,0,1,3,1,1,4,0,1,0,0,0,0,"Dramin Weiss, Susan M"
2021,Spring,2021-sp,SHS,321,American Sign Language III,ONL,9,8,4,0,1,0,1,0,0,0,0,0,0,0,"Dramin Weiss, Susan M"
2021,Spring,2021-sp,SHS,321,American Sign Language III,ONL,8,6,1,4,3,1,1,0,0,0,0,0,0,0,"Dramin Weiss, Susan M"
2021,Spring,2021-sp,SHS,352,Hearing Health and Society,ONL,32,19,5,3,1,1,0,0,0,0,0,0,0,0,"Husain, Fatima T"
2021,Spring,2021-sp,SHS,380,Comm Competence and Disorders,ONL,32,29,4,3,3,1,1,0,0,0,0,0,0,0,"Channell, Marie M"
2021,Spring,2021-sp,SHS,385,Evidence-Based Practice in CSD,ONL,48,21,12,3,4,0,0,0,1,0,0,0,0,0,"Flaherty, Mary M"
2021,Spring,2021-sp,SHS,410,Stuttering: Theory & Practice,ONL,4,10,5,3,2,0,0,0,0,0,0,0,0,0,"Throneburg, Rebecca N"
2021,Spring,2021-sp,SHS,427,Language and the Brain,ONL,21,3,10,2,1,1,0,0,1,1,1,1,1,0,"Aronoff, Justin E"
2021,Spring,2021-sp,SHS,473,Augmentative & Alt Comm,ONL,0,29,12,10,5,0,1,1,1,0,0,0,0,0,"Mattie, Laura J"
2021,Spring,2021-sp,SHS,513,Asst & Mgmt of Dysphagia,ONL,4,14,3,2,0,0,0,0,0,0,0,0,0,0,"Ishikawa, Keiko"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OLC,6,9,5,0,2,0,0,1,1,0,1,0,4,0,"Zayed, Hany K"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,6,9,7,6,2,1,1,3,0,0,0,0,0,0,"Alexander, Alishia"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,3,10,8,4,3,1,3,3,0,0,0,0,0,0,"Alexander, Alishia"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,2,12,8,3,3,1,0,4,0,0,0,0,0,0,"Alexander, Alishia"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,6,14,6,1,1,0,2,2,0,0,0,0,0,0,"Gifford, Heather M"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,9,14,5,2,2,0,0,3,0,0,0,0,0,0,"Gifford, Heather M"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,9,7,5,4,3,1,0,3,0,0,0,0,0,0,"Gifford, Heather M"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,0,14,1,6,4,1,2,5,0,0,0,0,0,0,"Rijo Sanchez, Vanessa"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,2,21,2,2,3,2,0,3,0,0,0,0,0,0,"Moon, Chase E"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,6,14,5,2,1,1,0,2,0,0,0,0,0,0,"Moon, Chase E"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,11,13,4,1,1,0,1,3,0,0,0,0,0,0,"Rijo Sanchez, Vanessa"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,6,8,4,1,4,2,1,6,0,0,0,0,0,0,"Puckett, Christopher A"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,OD,5,11,4,4,1,2,0,6,0,0,0,0,0,0,"Puckett, Christopher A"
2021,Spring,2021-sp,SOC,100,Introduction to Sociology,ONL,0,86,1,3,3,5,0,1,1,0,2,0,0,0,"Steward, Daniel J"
2021,Spring,2021-sp,SOC,101,Sociology of Gender,ONL,0,30,9,5,6,1,0,0,2,0,1,0,3,0,"Lee, Meggan J"
2021,Spring,2021-sp,SOC,160,Global Ineq and Social Change,OLC,0,15,3,5,1,1,0,1,0,0,2,0,1,0,"O'Neill, Brian F"
2021,Spring,2021-sp,SOC,179,Social Organization,OLC,0,17,3,3,3,1,0,0,0,0,1,0,3,0,"Leicht, Kevin"
2021,Spring,2021-sp,SOC,196,Intro US Law & Legal Instit,OLC,0,7,9,3,18,0,0,1,0,0,0,0,0,0,"Marshall, Anna-Maria"
2021,Spring,2021-sp,SOC,200,Intro to Sociological Theory,OD,11,19,8,7,2,1,1,3,1,1,1,1,4,0,"Soener, Matthew C"
2021,Spring,2021-sp,SOC,225,Race and Ethnicity,OLC,3,5,5,4,10,5,1,3,3,0,1,0,3,0,"May, Reuben A"
2021,Spring,2021-sp,SOC,230,Soc of Political Polarization,OLC,14,10,2,2,0,0,0,0,1,0,0,1,1,0,"Redstone, Ilana"
2021,Spring,2021-sp,SOC,275,Criminology,OLC,32,22,5,1,7,0,0,2,0,0,0,1,2,0,"Atiles Osoria, Jose"
2021,Spring,2021-sp,SOC,275,Criminology,ONL,6,7,6,3,2,0,2,0,0,1,2,0,1,0,"Peach, Matthew"
2021,Spring,2021-sp,SOC,275,Criminology,ONL,7,6,2,6,4,0,1,1,0,1,1,1,6,0,"Peach, Matthew"
2021,Spring,2021-sp,SOC,280,Intro to Social Statistics,OLC,16,13,3,2,2,0,3,0,0,0,0,0,1,0,"Teimourigerdeh, Amirhosse"
2021,Spring,2021-sp,SOC,310,Sociology of Deviance,OLC,45,16,9,3,1,0,2,2,0,0,0,0,1,0,"Atiles Osoria, Jose"
2021,Spring,2021-sp,SOC,350,Technology and Society,ONL,0,16,7,3,12,1,0,0,0,0,2,0,3,0,"Steward, Daniel J"
2021,Spring,2021-sp,SOC,373,Social Inequality,OLC,0,27,5,10,11,5,4,2,0,0,0,0,2,0,"Leicht, Kevin"
2021,Spring,2021-sp,SOC,375,Criminal Justice System,OLC,45,18,7,3,6,3,4,6,0,0,0,0,0,0,"Marshall, Anna-Maria"
2021,Spring,2021-sp,SOC,378,Sociology of Law,OLC,0,38,6,4,4,3,2,3,4,0,0,0,1,0,"Steward, Daniel J"
2021,Spring,2021-sp,SOC,380,Social Research Methods,OLB,3,9,1,4,1,2,1,0,0,0,0,0,1,0,"Jones, Carileigh R"
2021,Spring,2021-sp,SOC,380,Social Research Methods,OLB,9,7,2,2,1,2,0,0,0,0,0,0,2,0,"Jones, Carileigh R"
2021,Spring,2021-sp,SOC,450,Senior Capstone Seminar,OLC,1,5,4,1,5,1,2,3,0,2,0,3,0,0,"Liao, Tim F"
2021,Spring,2021-sp,SOC,479,Law and Society,OLC,32,18,2,5,1,0,2,0,0,0,2,0,1,0,"Atiles Osoria, Jose"
2021,Spring,2021-sp,SOC,495,Senior Honors Seminar,OLC,4,11,3,1,4,0,0,0,0,0,0,0,0,0,"Liao, Tim F"
2021,Spring,2021-sp,SOCW,200,Introduction to Social Work,OLC,4,11,11,2,5,2,0,0,2,0,0,1,5,0,"Earls Larrison, Tara"
2021,Spring,2021-sp,SOCW,200,Introduction to Social Work,OLC,3,6,9,10,4,5,1,0,0,0,2,1,5,0,"Earls Larrison, Tara"
2021,Spring,2021-sp,SOCW,240,Death & Dying,OLC,11,6,6,3,0,3,2,0,0,0,0,1,0,0,"Andrade, Flavia C"
2021,Spring,2021-sp,SOCW,300,Diversity: Identities & Issues,ONL,7,26,12,5,4,1,0,1,0,1,0,0,0,0,"Cantoni, Nicole P"
2021,Spring,2021-sp,SOCW,300,Diversity: Identities & Issues,OLC,14,19,7,4,6,2,2,1,1,0,1,0,2,0,"Carter-Black, Janet D"
2021,Spring,2021-sp,SOCW,321,Social Entre & Social Change,OLC,2,11,3,1,0,0,0,1,0,0,2,0,1,0,"Smilovitch, Kenneth L"
2021,Spring,2021-sp,SOCW,321,Social Entre & Social Change,OLC,6,18,2,0,0,1,0,0,0,0,0,0,0,0,"Raible, Stephanie E"
2021,Spring,2021-sp,SOCW,360,Social Work and the Military,ONL,8,9,8,2,0,2,0,0,0,0,0,1,0,0,"Crowell, Dennis J"
2021,Spring,2021-sp,SOCW,370,SW & Disability Studies,OLC,4,20,3,2,1,0,0,0,0,0,0,0,0,0,"Wilson Smith, Carol J"
2021,Spring,2021-sp,SOCW,401,Practice I,OLC,0,17,5,0,0,0,0,0,0,0,2,0,0,0,"Wilson Smith, Carol J"
2021,Spring,2021-sp,SOCW,402,Practice II,OLC,0,22,0,0,3,0,0,1,0,0,0,0,0,0,"Miller, Deserai L"
2021,Spring,2021-sp,SOCW,404,SW Case Mngt Prac,OLC,7,11,0,1,0,0,0,0,0,0,2,0,1,0,"Wilson Smith, Carol J"
2021,Spring,2021-sp,SOCW,410,Social Welfare Pol and Svcs,OLC,0,28,0,0,5,0,0,0,0,0,0,0,0,0,"Schneider, William J"
2021,Spring,2021-sp,SOCW,410,Social Welfare Pol and Svcs,OLC,10,8,4,1,0,2,2,1,2,0,1,0,0,0,"Wegmann, Kate M"
2021,Spring,2021-sp,SOCW,427,Social Work Research Methods,OLC,13,10,1,0,2,3,0,0,0,0,0,0,1,0,"Shin, Oe J"
2021,Spring,2021-sp,SOCW,451,HBSE I: Human Development,OLC,15,3,4,0,0,2,2,2,0,0,0,0,1,0,"Cintron, Valerie"
2021,Spring,2021-sp,SOCW,455,Social Work with Women,OLC,21,0,0,0,3,2,0,2,0,0,0,0,2,0,"Kingery, Linda S"
2021,Spring,2021-sp,SOCW,500,SW Practice with Indiv and Fam,OLC,0,15,1,3,2,0,0,0,0,0,0,0,0,0,"Harden, Kimberly L"
2021,Spring,2021-sp,SOCW,507,School Social Work Practice,ONL,0,10,8,1,4,0,0,1,1,0,0,0,1,0,"Lindsey, Brenda C"
2021,Spring,2021-sp,SOCW,509,Adv Clin Assess & Interviewing,ONL,7,10,3,4,0,1,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2021,Spring,2021-sp,SOCW,509,Adv Clin Assess & Interviewing,ONL,4,8,5,2,0,2,0,0,0,0,0,0,0,0,"Cintron, Valerie"
2021,Spring,2021-sp,SOCW,509,Adv Clin Assess & Interviewing,ONL,6,6,8,1,2,0,1,0,0,0,0,0,0,0,"McKean, Teri L"
2021,Spring,2021-sp,SOCW,509,Adv Clin Assess & Interviewing,ONL,6,9,5,4,0,0,1,0,0,0,0,0,0,0,"Cintron, Valerie"
2021,Spring,2021-sp,SOCW,515,Intg Health Care Pol and Svcs,OLC,0,22,0,0,0,0,0,1,0,0,0,0,0,0,"Harden, Kimberly L"
2021,Spring,2021-sp,SOCW,519,Public School Policy/Services,OLC,0,22,1,1,1,0,0,0,0,0,0,0,0,0,"Hensold, Katherine A"
2021,Spring,2021-sp,SOCW,519,Public School Policy/Services,OLC,5,10,7,1,1,0,0,0,0,1,0,0,0,0,"Wegmann, Kate M"
2021,Spring,2021-sp,SOCW,541,Clinical Research Seminar,OLC,0,18,4,1,0,0,0,0,0,0,0,0,0,0,"Bennett, Kyle M"
2021,Spring,2021-sp,SOCW,552,HBSE II: Mental Disorders,OLC,12,11,3,1,1,0,0,0,0,0,0,0,0,0,"Kingery, Linda S"
2021,Spring,2021-sp,SOCW,552,HBSE II: Mental Disorders,OLC,22,3,1,0,0,0,0,0,0,0,0,0,1,0,"Kingery, Linda S"
2021,Spring,2021-sp,SOCW,553,Integrated Behav. Health & HC,ONL,14,7,2,1,1,0,0,0,0,0,0,0,0,0,"Dunlap Johnson, Kenna E"
2021,Spring,2021-sp,SOCW,553,Integrated Behav. Health & HC,ONL,13,11,0,0,1,0,0,0,0,0,0,0,0,0,"Liechty, Janet M"
2021,Spring,2021-sp,SPAN,101,Elementary Spanish I,ONL,0,3,0,2,3,4,1,2,0,2,0,0,4,0,"Waters, Melanie J"
2021,Spring,2021-sp,SPAN,232,Spanish in the Community,OLC,36,17,2,1,0,0,0,1,0,0,0,0,4,0,
2021,Spring,2021-sp,SPAN,246,Bodies out of Place,OLC,6,19,4,1,2,2,0,0,1,0,0,0,1,0,"Torres-Cacoullo, Anna"
2021,Spring,2021-sp,SPAN,303,The Sounds of Spanish,OLC,8,8,5,0,1,1,1,1,0,0,0,0,0,0,"Saez Fajardo, Sara"
2021,Spring,2021-sp,SPAN,303,The Sounds of Spanish,OLC,8,5,3,3,2,0,2,0,1,0,0,0,0,0,"Cummings, Laura D"
2021,Spring,2021-sp,SPAN,307,Bilingualism,OLC,16,3,1,2,1,0,0,0,0,0,1,0,1,0,"Henshaw, Florencia G"
2021,Spring,2021-sp,SPAN,307,Bilingualism,OLC,9,13,1,1,0,0,0,0,0,0,0,0,0,0,"Delgado, Rodrigo"
2021,Spring,2021-sp,SPAN,307,Bilingualism,OLC,0,9,8,2,0,1,0,0,0,1,0,0,0,0,"Callesano, Salvatore J"
2021,Spring,2021-sp,SPAN,308,Spanish in the United States,OLC,17,5,1,0,0,1,0,0,0,0,0,0,0,0,"Jegerski, Jill"
2021,Spring,2021-sp,SPAN,308,Spanish in the United States,OLC,1,8,6,2,4,2,1,0,0,0,0,0,0,0,"Bandin, Yvette A"
